descriptor s_test R_test Z_test
0	1.29708	9.99999e-006	0.002	-0.399353	-0.00160392
0.005	1.29208	2.99838e-005	0.00399676	-0.398694	-0.00321163
0.01	1.28708	5.99347e-005	0.00599023	-0.398023	-0.00482303
0.015	1.28208	9.9836e-005	0.00798034	-0.39734	-0.00643799
0.02	1.27708	0.00014967	0.00996705	-0.396646	-0.0080564
0.025	1.27208	0.00020942	0.0119503	-0.39594	-0.00967813
0.03	1.26708	0.000279068	0.01393	-0.395222	-0.0113031
0.035	1.26208	0.000358595	0.0159061	-0.394492	-0.0129311
0.04	1.25708	0.000447983	0.0178785	-0.393749	-0.0145621
0.045	1.25208	0.000547213	0.0198473	-0.392995	-0.016196
0.05	1.24708	0.000656266	0.0218123	-0.392228	-0.0178325
0.055	1.24209	0.000775121	0.0237734	-0.391449	-0.0194717
0.06	1.23709	0.00090376	0.0257306	-0.390657	-0.0211134
0.065	1.23209	0.00104216	0.0276839	-0.389853	-0.0227574
0.07	1.22709	0.00119031	0.0296332	-0.389036	-0.0244037
0.075	1.22209	0.00134817	0.0315784	-0.388207	-0.026052
0.08	1.2171	0.00151574	0.0335194	-0.387365	-0.0277024
0.085	1.2121	0.00169298	0.0354562	-0.38651	-0.0293546
0.09	1.2071	0.00187988	0.0373888	-0.385642	-0.0310086
0.095	1.20211	0.00207642	0.039317	-0.384761	-0.0326642
0.1	1.19711	0.00228256	0.0412408	-0.383867	-0.0343213
0.105	1.19212	0.0024983	0.0431601	-0.382959	-0.0359797
0.11	1.18712	0.00272359	0.0450749	-0.382039	-0.0376394
0.115	1.18213	0.00295843	0.0469851	-0.381105	-0.0393002
0.12	1.17713	0.00320279	0.0488906	-0.380158	-0.040962
0.125	1.17214	0.00345664	0.0507914	-0.379197	-0.0426246
0.13	1.16715	0.00371995	0.0526874	-0.378222	-0.044288
0.135	1.16215	0.00399271	0.0545785	-0.377233	-0.0459519
0.14	1.15716	0.00427488	0.0564647	-0.376231	-0.0476163
0.145	1.15217	0.00456645	0.0583459	-0.375215	-0.049281
0.15	1.14718	0.00486737	0.0602219	-0.374185	-0.050946
0.155	1.14219	0.00517764	0.0620929	-0.37314	-0.052611
0.16	1.1372	0.00549721	0.0639586	-0.372082	-0.054276
0.165	1.13221	0.00582607	0.065819	-0.371009	-0.0559407
0.17	1.12722	0.00616418	0.067674	-0.369922	-0.0576052
0.175	1.12223	0.00651152	0.0695236	-0.36882	-0.0592691
0.18	1.11725	0.00686806	0.0713677	-0.367703	-0.0609325
0.185	1.11226	0.00723376	0.0732062	-0.366572	-0.0625952
0.19	1.10727	0.0076086	0.0750391	-0.365426	-0.064257
0.195	1.10229	0.00799256	0.0768662	-0.364264	-0.0659178
0.2	1.0973	0.00838559	0.0786875	-0.363088	-0.0675774
0.205	1.09232	0.00878767	0.080503	-0.361897	-0.0692358
0.21	1.08734	0.00919877	0.0823125	-0.36069	-0.0708928
0.215	1.08236	0.00961885	0.0841159	-0.359468	-0.0725482
