descriptor s_test R_test Z_test
0	1.29099	9.99999e-006	0.002	-0.402385	-0.00161603
0.005	1.28599	3.00596e-005	0.00401192	-0.404782	-0.00324814
0.01	1.28099	6.02385e-005	0.00603583	-0.407191	-0.00489638
0.015	1.27599	0.000100597	0.00807179	-0.409612	-0.00656081
0.02	1.27099	0.000151195	0.0101198	-0.412046	-0.00824148
0.025	1.26599	0.000212094	0.0121801	-0.414493	-0.00993845
0.03	1.26099	0.000283355	0.0142525	-0.416954	-0.0116518
0.035	1.25599	0.000365038	0.0163373	-0.419428	-0.0133815
0.04	1.25099	0.000457205	0.0184345	-0.421915	-0.0151277
0.045	1.24599	0.000559917	0.020544	-0.424417	-0.0168904
0.05	1.241	0.000673238	0.0226661	-0.426933	-0.0186698
0.055	1.236	0.00079723	0.0248008	-0.429463	-0.0204657
0.06	1.231	0.000931954	0.0269481	-0.432008	-0.0222784
0.065	1.226	0.00107747	0.0291081	-0.434569	-0.0241078
0.07	1.221	0.00123385	0.031281	-0.437145	-0.0259541
0.075	1.21601	0.00140116	0.0334667	-0.439736	-0.0278172
0.08	1.21101	0.00157944	0.0356654	-0.442344	-0.0296973
0.085	1.20601	0.00176878	0.0378771	-0.444967	-0.0315945
0.09	1.20102	0.00196924	0.0401019	-0.447608	-0.0335087
0.095	1.19602	0.00218088	0.04234	-0.450265	-0.03544
0.1	1.19103	0.00240376	0.0445913	-0.45294	-0.0373886
0.105	1.18603	0.00263795	0.046856	-0.455632	-0.0393545
0.11	1.18104	0.00288353	0.0491342	-0.458342	-0.0413377
0.115	1.17604	0.00314054	0.0514259	-0.46107	-0.0433383
0.12	1.17105	0.00340907	0.0537312	-0.463817	-0.0453565
0.125	1.16606	0.00368917	0.0560503	-0.466583	-0.0473922
0.13	1.16107	0.00398092	0.0583832	-0.469369	-0.0494455
0.135	1.15608	0.00428439	0.0607301	-0.472174	-0.0515166
0.14	1.15109	0.00459963	0.0630909	-0.474999	-0.0536054
0.145	1.1461	0.00492673	0.0654659	-0.477844	-0.0557121
0.15	1.14111	0.00526574	0.0678552	-0.480711	-0.0578368
0.155	1.13612	0.00561675	0.0702587	-0.483598	-0.0599795
0.16	1.13113	0.00597981	0.0726767	-0.486507	-0.0621402
0.165	1.12615	0.00635501	0.0751092	-0.489439	-0.0643192
0.17	1.12116	0.0067424	0.0775564	-0.492392	-0.0665164
0.175	1.11618	0.00714206	0.0800184	-0.495369	-0.0687319
0.18	1.1112	0.00755407	0.0824952	-0.498369	-0.0709659
0.185	1.10622	0.0079785	0.0849871	-0.501393	-0.0732184
0.19	1.10123	0.00841541	0.087494	-0.504441	-0.0754895
0.195	1.09625	0.00886488	0.0900162	-0.507513	-0.0777793
0.2	1.09128	0.00932699	0.0925538	-0.510611	-0.0800878
0.205	1.0863	0.00980181	0.0951069	-0.513734	-0.0824153
0.21	1.08132	0.0102894	0.0976755	-0.516884	-0.0847616
0.215	1.07635	0.0107899	0.10026	-0.52006	-0.0871271
0.22	1.07137	0.0113033	0.10286	-0.523263	-0.0895117
0.225	1.0664	0.0118297	0.105477	-0.526494	-0.0919155
0.23	1.06143	0.0123692	0.108109	-0.529752	-0.0943386
0.235	1.05646	0.0129218	0.110758	-0.53304	-0.0967812
0.24	1.05149	0.0134877	0.113423	-0.536357	-0.0992434
0.245	1.04653	0.0140669	0.116105	-0.539703	-0.101725
0.25	1.04156	0.0146596	0.118803	-0.54308	-0.104227
0.255	1.0366	0.0152657	0.121519	-0.546488	-0.106748
0.26	1.03164	0.0158853	0.124251	-0.549927	-0.109289
0.265	1.02668	0.0165186	0.127001	-0.553399	-0.111851
0.27	1.02172	0.0171656	0.129768	-0.556903	-0.114432
0.275	1.01676	0.0178265	0.132552	-0.56044	-0.117034
0.28	1.01181	0.0185012	0.135354	-0.564012	-0.119657
0.285	1.00686	0.0191898	0.138175	-0.567618	-0.122299
0.29	1.00191	0.0198926	0.141013	-0.571259	-0.124963
0.295	0.996959	0.0206094	0.143869	-0.574936	-0.127647
0.3	0.992012	0.0213405	0.146744	-0.57865	-0.130352
0.305	0.987068	0.0220859	0.149637	-0.582401	-0.133078
0.31	0.982126	0.0228457	0.152549	-0.586191	-0.135825
0.315	0.977187	0.02362	0.15548	-0.590019	-0.138594
0.32	0.972249	0.0244088	0.15843	-0.593887	-0.141383
0.325	0.967314	0.0252123	0.161399	-0.597795	-0.144195
0.33	0.962382	0.0260306	0.164388	-0.601744	-0.147028
0.335	0.957452	0.0268636	0.167397	-0.605735	-0.149882
0.34	0.952524	0.0277117	0.170426	-0.609769	-0.152759
0.345	0.947599	0.0285747	0.173475	-0.613846	-0.155658
0.35	0.942677	0.0294528	0.176544	-0.617968	-0.158578
0.355	0.937757	0.0303462	0.179634	-0.622135	-0.161522
0.36	0.932841	0.0312548	0.182744	-0.626348	-0.164487
0.365	0.927927	0.0321789	0.185876	-0.630608	-0.167475
0.37	0.923016	0.0331184	0.189029	-0.634916	-0.170486
0.375	0.918108	0.0340735	0.192204	-0.639272	-0.17352
0.38	0.913203	0.0350443	0.1954	-0.643679	-0.176577
0.385	0.908301	0.0360309	0.198618	-0.648136	-0.179658
0.39	0.903403	0.0370333	0.201859	-0.652645	-0.182761
0.395	0.898508	0.0380518	0.205122	-0.657207	-0.185888
0.4	0.893616	0.0390863	0.208408	-0.661823	-0.189039
0.405	0.888727	0.040137	0.211717	-0.666494	-0.192214
0.41	0.883843	0.0412039	0.21505	-0.671221	-0.195413
0.415	0.878961	0.0422873	0.218406	-0.676004	-0.198636
0.42	0.874084	0.0433872	0.221786	-0.680846	-0.201883
0.425	0.86921	0.0445036	0.22519	-0.685747	-0.205155
0.43	0.86434	0.0456368	0.228619	-0.690709	-0.208452
0.435	0.859474	0.0467868	0.232073	-0.695733	-0.211773
0.44	0.854612	0.0479537	0.235551	-0.700819	-0.21512
0.445	0.849754	0.0491376	0.239055	-0.70597	-0.218492
0.45	0.844901	0.0503387	0.242585	-0.711186	-0.221889
0.455	0.840052	0.051557	0.246141	-0.716469	-0.225312
0.46	0.835207	0.0527927	0.249723	-0.72182	-0.228761
0.465	0.830366	0.0540458	0.253333	-0.72724	-0.232236
0.47	0.82553	0.0553166	0.256969	-0.732731	-0.235737
0.475	0.820699	0.056605	0.260632	-0.738295	-0.239264
0.48	0.815873	0.0579113	0.264324	-0.743932	-0.242819
0.485	0.811051	0.0592355	0.268044	-0.749644	-0.2464
0.49	0.806235	0.0605778	0.271792	-0.755434	-0.250008
0.495	0.801424	0.0619383	0.275569	-0.761301	-0.253643
0.5	0.796618	0.0633171	0.279375	-0.767248	-0.257305
0.505	0.791817	0.0647143	0.283212	-0.773276	-0.260996
0.51	0.787021	0.06613	0.287078	-0.779388	-0.264714
0.515	0.782232	0.0675645	0.290975	-0.785584	-0.26846
0.52	0.777447	0.0690177	0.294903	-0.791866	-0.272235
0.525	0.772669	0.0704899	0.298862	-0.798237	-0.276038
0.53	0.767897	0.0719811	0.302853	-0.804697	-0.27987
0.535	0.76313	0.0734915	0.306877	-0.811249	-0.283731
0.54	0.75837	0.0750212	0.310933	-0.817895	-0.287621
0.545	0.753616	0.0765704	0.315023	-0.824636	-0.29154
0.55	0.748868	0.0781392	0.319146	-0.831475	-0.295489
0.555	0.744127	0.0797277	0.323303	-0.838413	-0.299468
0.56	0.739393	0.0813361	0.327495	-0.845452	-0.303477
0.565	0.734666	0.0829644	0.331723	-0.852594	-0.307517
0.57	0.729945	0.0846129	0.335985	-0.859842	-0.311587
0.575	0.725232	0.0862817	0.340285	-0.867198	-0.315688
0.58	0.720526	0.0879709	0.344621	-0.874663	-0.31982
0.585	0.715827	0.0896807	0.348994	-0.88224	-0.323983
0.59	0.711136	0.0914111	0.353405	-0.889931	-0.328178
0.595	0.706453	0.0931625	0.357855	-0.897739	-0.332404
0.6	0.701778	0.0949348	0.362344	-0.905666	-0.336663
0.605	0.697111	0.0967283	0.366872	-0.913713	-0.340954
0.61	0.692452	0.0985431	0.37144	-0.921885	-0.345277
0.615	0.687801	0.100379	0.37605	-0.930182	-0.349633
0.62	0.683159	0.102237	0.380701	-0.938608	-0.354022
0.625	0.678526	0.104117	0.385394	-0.947165	-0.358444
0.63	0.673901	0.106018	0.39013	-0.955856	-0.3629
0.635	0.669286	0.107942	0.394909	-0.964683	-0.367389
0.64	0.66468	0.109888	0.399732	-0.97365	-0.371912
0.645	0.660084	0.111856	0.404601	-0.982758	-0.376469
0.65	0.655498	0.113847	0.409514	-0.99201	-0.381061
0.655	0.650921	0.11586	0.414474	-1.00141	-0.385687
0.66	0.646354	0.117897	0.419481	-1.01096	-0.390348
0.665	0.641798	0.119956	0.424536	-1.02066	-0.395044
0.67	0.637253	0.122039	0.42964	-1.03052	-0.399776
0.675	0.632718	0.124145	0.434792	-1.04054	-0.404542
0.68	0.628194	0.126275	0.439995	-1.05072	-0.409345
0.685	0.623682	0.128428	0.445249	-1.06107	-0.414183
0.69	0.619181	0.130606	0.450554	-1.07158	-0.419057
0.695	0.614691	0.132807	0.455912	-1.08227	-0.423967
0.7	0.610214	0.135033	0.461323	-1.09313	-0.428914
0.705	0.605749	0.137283	0.466789	-1.10417	-0.433897
0.71	0.601296	0.139558	0.47231	-1.11539	-0.438917
0.715	0.596856	0.141857	0.477887	-1.12679	-0.443973
0.72	0.59243	0.144182	0.483521	-1.13839	-0.449067
0.725	0.588016	0.146531	0.489213	-1.15017	-0.454197
0.73	0.583616	0.148906	0.494963	-1.16215	-0.459365
0.735	0.57923	0.151307	0.500774	-1.17432	-0.46457
0.74	0.574858	0.153733	0.506646	-1.1867	-0.469812
0.745	0.570501	0.156185	0.512579	-1.19928	-0.475092
0.75	0.566158	0.158663	0.518576	-1.21207	-0.480408
0.755	0.561831	0.161168	0.524636	-1.22507	-0.485763
0.76	0.557519	0.163699	0.530761	-1.23829	-0.491154
0.765	0.553222	0.166256	0.536953	-1.25172	-0.496583
0.77	0.548942	0.168841	0.543211	-1.26538	-0.502049
0.775	0.544678	0.171452	0.549538	-1.27926	-0.507553
0.78	0.540431	0.174091	0.555935	-1.29337	-0.513093
0.785	0.536201	0.176757	0.562401	-1.30771	-0.518671
0.79	0.531989	0.179451	0.56894	-1.32229	-0.524285
0.795	0.527794	0.182172	0.575551	-1.3371	-0.529935
0.8	0.523618	0.184922	0.582237	-1.35216	-0.535622
0.805	0.519461	0.187699	0.588998	-1.36746	-0.541345
0.81	0.515322	0.190505	0.595835	-1.383	-0.547104
0.815	0.511203	0.19334	0.60275	-1.3988	-0.552898
0.82	0.507104	0.196203	0.609744	-1.41485	-0.558727
0.825	0.503026	0.199095	0.616818	-1.43115	-0.56459
0.83	0.498968	0.202017	0.623974	-1.44772	-0.570487
0.835	0.494931	0.204967	0.631212	-1.46454	-0.576418
0.84	0.490917	0.207947	0.638535	-1.48163	-0.582381
0.845	0.486924	0.210957	0.645943	-1.49898	-0.588376
0.85	0.482954	0.213997	0.653438	-1.51659	-0.594403
0.855	0.479007	0.217066	0.661021	-1.53447	-0.60046
0.86	0.475084	0.220166	0.668694	-1.55262	-0.606546
0.865	0.471185	0.223296	0.676457	-1.57105	-0.612661
0.87	0.467311	0.226457	0.684312	-1.58974	-0.618804
0.875	0.463462	0.229648	0.692261	-1.6087	-0.624973
0.88	0.459638	0.232871	0.700304	-1.62793	-0.631167
0.885	0.455842	0.236124	0.708444	-1.64743	-0.637385
0.89	0.452072	0.239408	0.716681	-1.6672	-0.643625
0.895	0.448329	0.242724	0.725017	-1.68724	-0.649887
0.9	0.444615	0.246071	0.733453	-1.70754	-0.656167
0.905	0.440929	0.24945	0.741991	-1.72811	-0.662465
0.91	0.437273	0.252861	0.750631	-1.74894	-0.668779
0.915	0.433647	0.256303	0.759376	-1.77002	-0.675107
0.92	0.430051	0.259777	0.768226	-1.79136	-0.681447
0.925	0.426486	0.263284	0.777183	-1.81294	-0.687796
0.93	0.422954	0.266822	0.786248	-1.83477	-0.694152
0.935	0.419454	0.270393	0.795421	-1.85683	-0.700512
0.94	0.415987	0.273996	0.804706	-1.87913	-0.706875
0.945	0.412555	0.277632	0.814101	-1.90164	-0.713237
0.95	0.409157	0.2813	0.823609	-1.92437	-0.719596
0.955	0.405794	0.285	0.833231	-1.94729	-0.725947
0.96	0.402468	0.288733	0.842968	-1.97041	-0.732289
0.965	0.399179	0.292499	0.85282	-1.99372	-0.738617
0.97	0.395927	0.296297	0.862788	-2.01718	-0.744928
0.975	0.392714	0.300128	0.872874	-2.04081	-0.751218
0.98	0.38954	0.303992	0.883078	-2.06456	-0.757483
0.985	0.386406	0.307888	0.893401	-2.08845	-0.76372
0.99	0.383313	0.311816	0.903843	-2.11243	-0.769923
0.995	0.380262	0.315777	0.914405	-2.1365	-0.776089
1	0.377253	0.319771	0.925088	-2.16064	-0.782212
1.005	0.374288	0.323796	0.935891	-2.18482	-0.788287
1.01	0.371366	0.327854	0.946815	-2.20902	-0.794311
1.015	0.36849	0.331944	0.95786	-2.23322	-0.800276
1.02	0.36566	0.336066	0.969027	-2.25739	-0.806179
1.025	0.362876	0.340219	0.980314	-2.2815	-0.812013
1.03	0.360139	0.344404	0.991721	-2.30553	-0.817772
1.035	0.357452	0.34862	1.00325	-2.32945	-0.823451
1.04	0.354813	0.352867	1.0149	-2.35321	-0.829043
1.045	0.352225	0.357145	1.02666	-2.3768	-0.834542
1.05	0.349687	0.361453	1.03855	-2.40017	-0.839942
1.055	0.347202	0.365792	1.05055	-2.42329	-0.845235
1.06	0.344769	0.37016	1.06266	-2.44612	-0.850415
1.065	0.34239	0.374558	1.07489	-2.46863	-0.855476
1.07	0.340065	0.378984	1.08724	-2.49077	-0.860409
1.075	0.337796	0.38344	1.09969	-2.51251	-0.865209
1.08	0.335583	0.387923	1.11225	-2.5338	-0.869867
1.085	0.333427	0.392434	1.12492	-2.55459	-0.874378
1.09	0.331328	0.396973	1.1377	-2.57485	-0.878732
1.095	0.329288	0.401538	1.15057	-2.59453	-0.882923
1.1	0.327308	0.406129	1.16354	-2.61359	-0.886945
1.105	0.325388	0.410745	1.17661	-2.63197	-0.890788
1.11	0.323528	0.415387	1.18977	-2.64964	-0.894447
1.115	0.32173	0.420052	1.20302	-2.66655	-0.897914
1.12	0.319995	0.424742	1.21635	-2.68265	-0.901183
1.125	0.318323	0.429454	1.22976	-2.69789	-0.904245
1.13	0.316714	0.434188	1.24325	-2.71224	-0.907096
1.135	0.31517	0.438943	1.25682	-2.72564	-0.909727
1.14	0.313691	0.443719	1.27044	-2.73806	-0.912133
1.145	0.312277	0.448515	1.28413	-2.74945	-0.914308
1.15	0.310929	0.45333	1.29788	-2.75978	-0.916246
1.155	0.309648	0.458163	1.31168	-2.76899	-0.917942
1.16	0.308434	0.463014	1.32552	-2.77706	-0.919391
1.165	0.307287	0.467881	1.33941	-2.78395	-0.920588
1.17	0.306209	0.472763	1.35333	-2.78963	-0.921529
1.175	0.305198	0.47766	1.36728	-2.79406	-0.92221
1.18	0.304256	0.48257	1.38125	-2.79723	-0.922628
1.185	0.303383	0.487493	1.39523	-2.7991	-0.922781
1.19	0.302578	0.492428	1.40923	-2.79965	-0.922665
1.195	0.301843	0.497374	1.42323	-2.79888	-0.922279
1.2	0.301177	0.502329	1.43722	-2.79675	-0.921622
1.205	0.300581	0.507294	1.45121	-2.79326	-0.920693
1.21	0.300054	0.512266	1.46517	-2.78841	-0.919492
1.215	0.299596	0.517245	1.47911	-2.78219	-0.91802
1.22	0.299207	0.52223	1.49303	-2.77459	-0.916277
1.225	0.298888	0.527219	1.5069	-2.76563	-0.914265
1.23	0.298638	0.532213	1.52073	-2.75532	-0.911987
1.235	0.298456	0.53721	1.5345	-2.74365	-0.909445
1.24	0.298344	0.542209	1.54822	-2.73065	-0.906641
1.245	0.298299	0.547208	1.56187	-2.71634	-0.903581
1.25	0.298322	0.552208	1.57546	-2.70073	-0.900268
1.255	0.298413	0.557207	1.58896	-2.68386	-0.896708
1.26	0.298571	0.562205	1.60238	-2.66575	-0.892905
