descriptor s_test R_test Z_test
0	2.34255	9.99999e-006	0.002	-0.402022	-0.00161983
0.005	2.33755	3.00505e-005	0.00401011	-0.404042	-0.00325952
0.01	2.33255	6.02019e-005	0.00603032	-0.40606	-0.00491907
0.015	2.32755	0.000100505	0.00806062	-0.408076	-0.00659851
0.02	2.32255	0.000151009	0.010101	-0.410089	-0.00829785
0.025	2.31755	0.000211764	0.0121514	-0.412101	-0.0100171
0.03	2.31255	0.000282822	0.0142119	-0.414111	-0.0117563
0.035	2.30755	0.000364231	0.0162825	-0.416118	-0.0135154
0.04	2.30255	0.000456041	0.0183631	-0.418124	-0.0152945
0.045	2.29755	0.000558302	0.0204537	-0.420128	-0.0170936
0.05	2.29256	0.000671065	0.0225544	-0.422129	-0.0189126
0.055	2.28756	0.000794377	0.024665	-0.424129	-0.0207516
0.06	2.28256	0.000928289	0.0267856	-0.426126	-0.0226107
0.065	2.27756	0.00107285	0.0289163	-0.428122	-0.0244897
0.07	2.27256	0.00122811	0.0310569	-0.430116	-0.0263888
0.075	2.26757	0.00139412	0.0332075	-0.432107	-0.0283079
0.08	2.26257	0.00157092	0.035368	-0.434097	-0.030247
0.085	2.25757	0.00175857	0.0375385	-0.436084	-0.0322062
0.09	2.25258	0.00195711	0.0397189	-0.43807	-0.0341855
0.095	2.24758	0.0021666	0.0419093	-0.440054	-0.0361848
0.1	2.24259	0.00238707	0.0441095	-0.442036	-0.0382041
0.105	2.23759	0.00261859	0.0463197	-0.444016	-0.0402436
0.11	2.2326	0.00286119	0.0485398	-0.445993	-0.0423031
0.115	2.2276	0.00311493	0.0507697	-0.447969	-0.0443827
0.12	2.22261	0.00337985	0.0530096	-0.449943	-0.0464823
0.125	2.21762	0.00365601	0.0552593	-0.451915	-0.0486021
0.13	2.21263	0.00394345	0.0575189	-0.453885	-0.0507419
0.135	2.20764	0.00424221	0.0597883	-0.455853	-0.0529018
0.14	2.20264	0.00455235	0.0620676	-0.45782	-0.0550818
