1	9	42
2	7	42
3	5	42
4	4	42
5	4	42
6	4	42
7	4	42
8	4	42
9	4	42
10	4	42
11	5	42
12	5	42
13	6	42
14	6	42
15	6	21
16	7	21
17	7	21
18	7	22
19	7	22
20	8	22
21	8	22
22	8	22
23	8	22
24	8	22
25	8	23
26	8	23
27	9	23
28	9	23
29	9	23
30	9	23
31	9	23
32	9	23
33	9	23
34	9	23
35	9	23
36	9	23
37	9	23
38	9	23
39	9	23
40	9	23
41	9	23
42	9	23
43	9	23
44	9	23
45	9	23
46	9	23
47	9	23
48	9	23
49	8	23
50	8	23
51	8	22
52	7	22
53	6	22
54	6	22
55	5	21
56	3	21
57	1	20
58	1	20
59	1	19
60	1	19
61	1	18
62	1	17
63	1	17
64	1	16
65	1	15
66	1	14
67	1	12
68	1	11
69	1	9
70	1	7
71	1	2
